Account id,Account name,Account website,Account domain,Description,Account picture,Size,Last interaction,Creation date,Modification date,Hotness,Last interaction type,Last interaction date,Last email date,Last meeting date,Social profile type,Social profile url,Social profile username,Social profile 2 type,Social profile 2 url,Social profile 2 username,Social profile 3 type,Social profile 3 url,Social profile 3 username,Social profile 4 type,Social profile 4 url,Social profile 4 username,Social profile 5 type,Social profile 5 url,Social profile 5 username,LinkedIn,Twitter,Facebook,Street,Zip/Postal code,City,State/Region,Country,Street 2,Zip/Postal code 2,City 2,State/Region 2,Country 2,Street 3,Zip/Postal code 3,City 3,State/Region 3,Country 3,Street 4,Zip/Postal code 4,City 4,State/Region 4,Country 4,Street 5,Zip/Postal code 5,City 5,State/Region 5,Country 5,Account email,Account emails,Phone,Mobile phone,Home phone,Fax phone,Phone numbers,Tags,Parent account name,Org nummer,Employees,Manager,Note,One liner,Subject mail,monthly cost,SlackThread_id,Need,Status,Pains,reviewSummary,reviewRating,Champion
12905293,LILLE PANNEKAKEHUSET AS,,,,https://logo.salesflare.com/0446903b973c5ceabdf2a3a95dbf6bbf--89d1b6940b6b371dd411f4fd0ffc16a1,,2024-02-27 09:53:49,2024-02-27 09:53:49,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:49,,,,,,,,,,,,,,,,,,,,,Storgata 46,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,91993052,,,,91993052,import_2024-02-27_09:50:00,,913278712,21,Berber Zwaagstra,,,,,,,,,,,
12905292,M. NEKO AS,,,,https://logo.salesflare.com/cfe2a3f1aff30e8dffad370acc6e9e98--5c66c6d5114d9f6ba0d989dc8d58ccbf,,2024-02-27 09:53:49,2024-02-27 09:53:49,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:49,,,,,,,,,,,,,,,,,,,,,Brubakken 2,2615,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,922830010,10,Huu Quan Pham,,,,,,,,,,,
12905291,LYNG MAT & BAR AS,,,,https://logo.salesflare.com/bb4ef88a617ad6840b3ee24066458f7f--633663da631949a1063b269c7d543e3d,,2024-02-27 09:53:49,2024-02-27 09:53:49,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:49,,,,,,,,,,,,,,,,,,,,,Nymosvingen 2,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,90617774,,,,90617774,import_2024-02-27_09:50:00,,921683227,9,Oda Marie Brustuen,,,,,,,,,,,
12905290,CAFE TOSCANA AS,,,,https://logo.salesflare.com/f39386c6efb60c8e7b50725b36aac1c3--c0038a5b2d376b0866a556f61a8b080d,,2024-02-27 09:53:48,2024-02-27 09:53:48,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:48,,,,,,,,,,,,,,,,,,,,,Storgata 73,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61054510,,,,61054510,import_2024-02-27_09:50:00,,888095632,18,Yahya Murat,,,,,,,,,,,
12905289,JAPAN SUSHI AS,,,,https://logo.salesflare.com/6d1b9d762c4a5f40bc78e79f7d130130--07f797c6122534b36f46a7d5ffa59e2b,,2024-02-27 09:53:48,2024-02-27 09:53:48,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:48,,,,,,,,,,,,,,,,,,,,,Kirkegata 66,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,921058306,12,Huu Quan Pham,,,,,,,,,,,
12905288,KOAN LILLEHAMMER AS,,,,https://logo.salesflare.com/624b015241c0b79eb143a01b7c3e25d8--990510026bb548334d8c3fd502384d66,,2024-02-27 09:53:47,2024-02-27 09:53:47,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:47,,,,,,,,,,,,,,,,,,,,,Jernbanetorget 4,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,post@stasjonen.no,post@stasjonen.no,61260024,,,,61260024,import_2024-02-27_09:50:00,,989175548,29,Geir Evensen,,,,,,,,,,,
12905287,HEIM LILLEHAMMER AS,,,,https://logo.salesflare.com/eabc0ce3a8f6e8bd152120e6a3b73a78--b9c3d18bd43e2b0f8fc42dc5b36f9b2a,,2024-02-27 09:53:47,2024-02-27 09:53:47,2026-01-07 13:23:32,,account_created,2024-02-27 09:53:47,,,,,,,,,,,,,,,,,,,,,Storgata 84D,2609,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61100082,,,,61100082,import_2024-02-27_09:50:00,,998783887,35,David William Scott,,,,,,,,,,,
12905286,BIRKEBEINEREN HOTELL AS,,,,https://logo.salesflare.com/5393168e14f7a1a3414350bb9b678330--55af581151282a051900c147aa5132a1,,2024-02-27 09:53:47,2024-02-27 09:53:47,2026-01-07 13:23:31,,account_created,2024-02-27 09:53:47,,,,,,,,,,,,,,,,,,,,,Birkebeinervegen 24,2618,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,kjetil@birkebeineren.no,kjetil@birkebeineren.no,61050080,,,,61050080,import_2024-02-27_09:50:00,,976723252,33,Kjetil Tærud,,,,,,,,,,,
12905285,EGON LILLEHAMMER AS,,,,https://logo.salesflare.com/5d00fb817684c070b4487749884a9529--839aef33de9d627afb4b89de38110a4b,,2024-02-27 09:53:46,2024-02-27 09:53:46,2026-01-07 13:23:31,,account_created,2024-02-27 09:53:46,,,,,,,,,,,,,,,,,,,,,Elvegata 12,7411,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61057090,,,,61057090,import_2024-02-27_09:50:00,,971175117,27,Kim Andre Molnes,,,,,,,,,,,
12905284,HOTEL HAMMER AS,,,,https://logo.salesflare.com/691d1b86da3629105e6796e76ba68cbb--87ea28d72e3c6a8ded421355c0e84973,,2024-02-27 09:53:46,2024-02-27 09:53:46,2026-01-07 13:23:31,,account_created,2024-02-27 09:53:46,,,,,,,,,,,,,,,,,,,,,Storg 108,2615,LILLEHAMMER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,cc.hammer@choice.no,cc.hammer@choice.no,61267373,,,,61267373,import_2024-02-27_09:50:00,,960559150,48,Marianne Haraldsen,,,,,,,,,,,
12905283,FESTNINGEN HOTEL & RESORT AS,,,,https://logo.salesflare.com/2a48c40e02c0f9a66419859ad241d00c--d0083ab85914b72c7665ed957935e172,,2024-02-27 09:53:46,2024-02-27 09:53:46,2026-01-07 13:23:31,,account_created,2024-02-27 09:53:46,,,,,,,,,,,,,,,,,,,,,Kongsvinger festning,2213,KONGSVINGER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,mail@festningenhotel.no,mail@festningenhotel.no,62816200,,,,62816200,import_2024-02-27_09:50:00,,980475034,20,Tony André Eide,,,,,,,,,,,
12905281,VINGER DRIFT AS,,,,https://logo.salesflare.com/1a3ba44b58b173b9fb1376bf26929597--964b5a30ae5492ba7e3fa6925d140572,,2024-02-27 09:53:45,2024-02-27 09:53:45,2026-01-07 13:23:31,,account_created,2024-02-27 09:53:45,,,,,,,,,,,,,,,,,,,,,Østre Solørveg 6,2211,KONGSVINGER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,booking@vinger.no,booking@vinger.no,62888180,,,,62888180,import_2024-02-27_09:50:00,,915690629,36,Arnt Rune Mikalsen,,,,,,,,,,,
12905282,MANIS AS,,,,https://logo.salesflare.com/2243ac8b348c847294df1186188ce8a4--6c193b9c4be3bb548caa10267aa7e310,,2024-02-27 09:53:45,2024-02-27 09:53:45,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:45,,,,,,,,,,,,,,,,,,,,,Rådhusplassen 9,2212,KONGSVINGER,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62810910,,,,62810910,import_2024-02-27_09:50:00,,897432692,28,Hai Ngoc Tran,,,,,,,,,,,
12905280,STUDENTERHYTTA AS,,,,https://logo.salesflare.com/d1eb0d4a4ddd10784966c9e2cb1515b5--cd8896aa20e74255829135de8ee0ae51,,2024-02-27 09:53:45,2024-02-27 09:53:45,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:45,,,,,,,,,,,,,,,,,,,,,Strandgata 43,2317,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,93005606,,,,93005606,import_2024-02-27_09:50:00,,980334791,7,Halvor Bakken,,,,,,,,,,,
12905279,THE IRISHMAN DRIFT AS,,,,https://logo.salesflare.com/bed17786d049de96f28179a0ccc1875a--cbc5964c46d72aaef3273b8ed59f57f1,,2024-02-27 09:53:44,2024-02-27 09:53:44,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:44,,,,,,,,,,,,,,,,,,,,,Strandgata 31,2317,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,923494596,8,Jan Henrik Knudsen,,,,,,,,,,,
12905278,ABBAS AS,,,,https://logo.salesflare.com/e670284c00e95bf8f3e2edfae9cb19c3--7037f91fda7ff740dd566ce20bc39d30,,2024-02-27 09:53:44,2024-02-27 09:53:44,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:44,,,,,,,,,,,,,,,,,,,,,St. Olavs gate 10C,2319,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,917432945,31,Ghulam Abbas,,,,,,,,,,,
12905277,HAMAR FRIENDS AS,,,,https://logo.salesflare.com/c9a64349148bf03d779688b294664c4a--f799b5116d751590fbd4714a886ab2f2,,2024-02-27 09:53:44,2024-02-27 09:53:44,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:44,,,,,,,,,,,,,,,,,,,,,Strandgata 37,2317,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62110711,,,,62110711,import_2024-02-27_09:50:00,,996414698,16,Ranbir Singh,,,,,,,,,,,
12905276,JORDBÆRPIKENE HAMAR AS,,,,https://logo.salesflare.com/811f60d9f87671402ac8e61cab098901--a3dfe232a85c86a5695d3501aec939ad,,2024-02-27 09:53:43,2024-02-27 09:53:43,2026-01-07 13:23:30,,account_created,2024-02-27 09:53:43,,,,,,,,,,,,,,,,,,,,,Vangsvegen 100,7011,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,terje@jbp.no,terje@jbp.no,,,,,,import_2024-02-27_09:50:00,,913503465,19,Terje Kristiansen Hammer,,,,,,,,,,,
12905275,HAMAR HOTELLDRIFT AS,,,,https://logo.salesflare.com/b81bdb3ee7bffb133b709de4ab77e875--381249e4fc01bec9d5c58f3455b988dc,,2024-02-27 09:53:43,2024-02-27 09:53:43,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:43,,,,,,,,,,,,,,,,,,,,,Torggata 42,2317,HAMAR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62707000,,,,62707000,import_2024-02-27_09:50:00,,878711432,37,Steven David Evans,,,,,,,,,,,
12905274,MIDT I GATA AS,,,,https://logo.salesflare.com/9f3428c9de590221549b33397837f9a3--65654db85c37579dfdaf168a5c57ef68,,2024-02-27 09:53:43,2024-02-27 09:53:43,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:43,,,,,,,,,,,,,,,,,,,,,Solørvegen 1039,2260,KIRKENÆR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62948086,,,,62948086,import_2024-02-27_09:50:00,,916833598,9,Rachid Imzouagh,,,,,,,,,,,
12905273,SKASLIEN GJESTGIVERI AS,,,,https://logo.salesflare.com/4dbd6ca68d40423d10651effa312eacb--8090020a265c8a3ee7d8e957c6ead85c,,2024-02-27 09:53:43,2024-02-27 09:53:43,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:43,,,,,,,,,,,,,,,,,,,,,Solørvegen 1127,2260,KIRKENÆR,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62946666,,,,62946666,import_2024-02-27_09:50:00,,992496967,15,Hjørdis Elin Haven Skaslien,,,,,,,,,,,
12905271,CIMPERIAL AS,,,,https://logo.salesflare.com/3fa7a7a04af705933c1c3753a8adb196--c5946e92bf0bc173bb5569bc16643d5f,,2024-02-27 09:53:42,2024-02-27 09:53:42,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:42,,,,,,,,,,,,,,,,,,,,,Smiegata 1,2750,GRAN,INNLANDET,,,,,,,,,,,,,,,,,,,,,,caoyunxiang@yahoo.com,caoyunxiang@yahoo.com,61330790,,,,61330790,import_2024-02-27_09:50:00,,913280113,20,Yunxiang Cao,,,,,,,,,,,
12905270,HOTELL HADELAND AS,,,,https://logo.salesflare.com/7345b88b7bb13f983133e93810305d56--157fcf130a51c7e1df03f4f5c1d58208,,2024-02-27 09:53:42,2024-02-27 09:53:42,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:42,,,,,,,,,,,,,,,,,,,,,Granavollen 35,2750,GRAN,INNLANDET,,,,,,,,,,,,,,,,,,,,,,post@hotell-hadeland.no,post@hotell-hadeland.no,61330225,,,,61330225,import_2024-02-27_09:50:00,,983571271,26,Carsten Nielsen,,,,,,,,,,,
12905272,HUANG AS,,,,https://logo.salesflare.com/d960c8754ad91b335feae8730d9d3890--88669b868ed4e2ff03dc88d9a1fd4e4c,,2024-02-27 09:53:42,2024-02-27 09:53:42,2026-01-07 13:23:28,,account_created,2024-02-27 09:53:42,,,,,,,,,,,,,,,,,,,,,Storlinna 25,2760,BRANDBU,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,921724853,22,,,,,,,,,,,,
12905268,LYGNASÆTER AS,,,,https://logo.salesflare.com/aa84c73938e597185bd421fed74be8d7--163451f3a2e101c1a5e056e3c8df85a1,,2024-02-27 09:53:41,2024-02-27 09:53:41,2026-01-07 13:23:29,,account_created,2024-02-27 09:53:41,,,,,,,,,,,,,,,,,,,,,,2711,GRAN,INNLANDET,,,,,,,,,,,,,,,,,,,,,,lygna@lygna.no,lygna@lygna.no,61328613,,,,61328613,import_2024-02-27_09:50:00,,961055652,42,Elisabeth Seigerud Øverlier,,,,,,,,,,,
12905269,SANNER HOTELL AS,,,,https://logo.salesflare.com/b86904aad2310dbe3afadd410081d150--15fe03f0300fc1da6f39b596ec99c78a,,2024-02-27 09:53:41,2024-02-27 09:53:41,2026-01-07 13:23:28,,account_created,2024-02-27 09:53:41,,,,,,,,,,,,,,,,,,,,,Granavollen 3-5,2711,GRAN,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61333300,,,,61333300,import_2024-02-27_09:50:00,,977315735,45,Lars Inge Næss,,,,,,,,,,,
12905267,SAN MARINO PIZZA AS,,,,https://logo.salesflare.com/8cb0d01743290c73599df7e80790ab3a--903923d4e0140af0511ce4180370b095,,2024-02-27 09:53:41,2024-02-27 09:53:41,2026-01-07 13:23:28,,account_created,2024-02-27 09:53:41,,,,,,,,,,,,,,,,,,,,,Strandgata 17A,2815,GJØVIK,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61177599,,,,61177599,import_2024-02-27_09:50:00,,983100104,11,Marvin Walid Mansour,,,,,,,,,,,
12905266,GJØVIK PIZZA AS,,,,https://logo.salesflare.com/5ef81ac2b0201fa610b5ac3456a2d22a--b9bbec1996adfc14860bef6315d3663e,,2024-02-27 09:53:40,2024-02-27 09:53:40,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:40,,,,,,,,,,,,,,,,,,,,,Bjørnsons gate 6,2821,GJØVIK,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61171716,,,,61171716,import_2024-02-27_09:50:00,,985755698,32,Mounir André Gudmundsen Bensaid,,,,,,,,,,,
12905265,JAKO SUSHI AS,,,,https://logo.salesflare.com/ac809f4e48e62e64bb291a8eb4767bc0--79e8934077648d4f5e1fa5a72f74a455,,2024-02-27 09:53:40,2024-02-27 09:53:40,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:40,,,,,,,,,,,,,,,,,,,,,Jernbanegata 5,2821,GJØVIK,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,923368523,25,,,,,,,,,,,,
12905262,ELVERUM SPISESTED OG CATERING AS,,,,https://logo.salesflare.com/dfc24aba3067e365eb76c438f32e87ee--b7a9171905d805041d5c0fd63e0a3f86,,2024-02-27 09:53:39,2024-02-27 09:53:39,2026-01-07 13:23:28,,account_created,2024-02-27 09:53:39,,,,,,,,,,,,,,,,,,,,,c/o Norsk Skogbruksmuseum Solørvegen 151,2406,ELVERUM,INNLANDET,,,,,,,,,,,,,,,,,,,,,,post@forstmann.no,post@forstmann.no,62416910,,,,62416910,import_2024-02-27_09:50:00,,975899004,27,Stian Kavli,,,,,,,,,,,
12905264,PU TUO SHAN RESTAURANT AS,,,,https://logo.salesflare.com/8a4be466e87e9af471cd398b68c85bb9--4ddcf14fb1cfb638175ec9810b24f6f6,,2024-02-27 09:53:39,2024-02-27 09:53:39,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:39,,,,,,,,,,,,,,,,,,,,,Torggata 10,2408,ELVERUM,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62417892,,,,62417892,import_2024-02-27_09:50:00,,993554561,7,Mingfei Zhuge,,,,,,,,,,,
12905261,ROSA NAPOLI AS,,,,https://logo.salesflare.com/40621dbe30ff03e467102a1a8ea72690--b987800445e2aaa3c9157b09a5e002a6,,2024-02-27 09:53:38,2024-02-27 09:53:38,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:38,,,,,,,,,,,,,,,,,,,,,Kyrkjevegen 5,2660,DOMBÅS,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61242662,,,,61242662,import_2024-02-27_09:50:00,,992472499,12,Süleyman Bardakci,,,,,,,,,,,
12905260,DOVREGUBBENS FJELLSTOVE AS,,,,https://logo.salesflare.com/4ab4eafd6e928657f2362c4a174b403d--b17f0fd134d5aa40a68cea4510410d84,,2024-02-27 09:53:38,2024-02-27 09:53:38,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:38,,,,,,,,,,,,,,,,,,,,,Trondheimsvegen 2100,2660,DOMBÅS,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61242917,,,,61242917,import_2024-02-27_09:50:00,,917893616,11,Beret Margrethe Solend Nomeland,,,,,,,,,,,
12905259,HJERKINN FJELLSTUE & FJELLRIDNING AS,,,,https://logo.salesflare.com/a6a7c0914b6ab02412004e97b5a8a583--e88752736de9f9b65d49a08dadd4b68d,,2024-02-27 09:53:38,2024-02-27 09:53:38,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:38,,,,,,,,,,,,,,,,,,,,,Kvitdalsvegen 20,2661,HJERKINN,INNLANDET,,,,,,,,,,,,,,,,,,,,,,fjellstua@hjerkinn.no,fjellstua@hjerkinn.no,61215100,,,,61215100,import_2024-02-27_09:50:00,,987718927,23,Anne Stine Hjerkind,,,,,,,,,,,
12905257,TROLLTUN AS,,,,https://logo.salesflare.com/1d8dfc8b0e6a06be33c232b3d7c1711a--b619969d3c87e3fc007b72b73ad8be6e,,2024-02-27 09:53:37,2024-02-27 09:53:37,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:37,,,,,,,,,,,,,,,,,,,,,Skitrekkvegen 18,2660,DOMBÅS,INNLANDET,,,,,,,,,,,,,,,,,,,,,,ove.vadet@fjellnett.no,ove.vadet@fjellnett.no,61240960,,,,61240960,import_2024-02-27_09:50:00,,915832385,29,Unni Groven,,,,,,,,,,,
12905256,TOFTEMO TURISTSTASJON AS,,,,https://logo.salesflare.com/85b7bfe12f8f0ee9492d4a122dec1e59--87d00a7cba6fa9ca9364899121e8e6cf,,2024-02-27 09:53:37,2024-02-27 09:53:37,2026-01-07 13:23:27,,account_created,2024-02-27 09:53:37,,,,,,,,,,,,,,,,,,,,,Toftemo,2662,DOVRE,INNLANDET,,,,,,,,,,,,,,,,,,,,,,post@toftemo.no,post@toftemo.no,61240045,,,,61240045,import_2024-02-27_09:50:00,,984652372,18,Oda Marie Landheim,,,,,,,,,,,
12905255,DOMBÅS HOTELL AS,,,,https://logo.salesflare.com/7b97e8b5059929e1650ef3bee5629f13--8582dc66a9fa3cd37fcdc321e68e0d2e,,2024-02-27 09:53:37,2024-02-27 09:53:37,2026-01-07 13:23:26,,account_created,2024-02-27 09:53:37,,,,,,,,,,,,,,,,,,,,,Domaasgrendi 1,2659,DOMBÅS,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,61241001,,,,61241001,import_2024-02-27_09:50:00,,911199289,50,,,,,,,,,,,,
12905254,DELINA'S CAFE & LUNSJ AS,,,,https://logo.salesflare.com/209bccd9cfb9cf4164b9bea04d6941fb--2e45f12d49a5627b83667354aacc0679,,2024-02-27 09:53:36,2024-02-27 09:53:36,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:36,,,,,,,,,,,,,,,,,,,,,Kaffegata 23,2270,FLISA,INNLANDET,,,,,,,,,,,,,,,,,,,,,,,,62950022,,,,62950022,import_2024-02-27_09:50:00,,890336442,10,,,,,,,,,,,,
12905253,RENA GRILL AS,,,,https://logo.salesflare.com/efa280364b96035f5ef882e73ac73eb0--f188c0df9690deddd1041a8ffd79163d,,2024-02-27 09:53:36,2024-02-27 09:53:36,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:36,,,,,,,,,,,,,,,,,,,,,Tollef Kildesgate 31,2450,RENA,INNLANDET,,,,,,,,,,,,,,,,,,,,,,renagrillas@hotmail.com,renagrillas@hotmail.com,62443655,,,,62443655,import_2024-02-27_09:50:00,,993124834,8,Osman Guclu,,,,,,,,,,,
12905252,SØLVGARDEN HOTELL & FERIESENTER AS,,,,https://logo.salesflare.com/145c079306a146817790dc80871f5c42--ca320b438ad6524a7bdc8d8e047eec3d,,2024-02-27 09:53:36,2024-02-27 09:53:36,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:36,,,,,,,,,,,,,,,,,,,,,Setesdalsvegen 3218,4748,RYSSTAD,AGDER,,,,,,,,,,,,,,,,,,,,,,,,37936130,,,,37936130,"Auto workflow 1, import_2024-02-27_09:50:00",,990735611,32,Inger Kiland Rysstad,,,,,,,,,,,
12905251,KJØPMANN PEDERSEN AS,,,,https://logo.salesflare.com/4839dd4788cd4343a4eb041f6a4c9713--26778c464075627eab42e934eccb0d29,,2024-02-27 09:53:35,2024-02-27 09:53:35,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:35,,,,,,,,,,,,,,,,,,,,,Lyngørsida 20,4910,LYNGØR,AGDER,,,,,,,,,,,,,,,,,,,,,,,,99450578,,,,99450578,"Auto workflow 1, import_2024-02-27_09:50:00",,918358994,9,Per Gunnar Pedersen,,,,,,,,,,,
12905250,E & M RESTORANTS AS,,,,https://logo.salesflare.com/2c03b9f0af5bd7eb636a14b95554507f--05f88e3b70e9f103faa8b26804ce5a2d,,2024-02-27 09:53:35,2024-02-27 09:53:35,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:35,,,,,,,,,,,,,,,,,,,,,Seilmakerfruens Kro Lyngørsida,2634,LYNGØR,AGDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auto workflow 1, import_2024-02-27_09:50:00",,913517180,25,Espen Nylende,,,,,,,,,,,
12905249,SØRLANDET SJØ OG FRITID AS,,,,https://logo.salesflare.com/8c451bc88457d77388c2b3f6109d04da--4dc67101f1981d217e3471e192d424b4,,2024-02-27 09:53:35,2024-02-27 09:53:35,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:35,,,,,,,,,,,,,,,,,,,,,Sliperiveien,4912,GJEVING,AGDER,,,,,,,,,,,,,,,,,,,,,,resepsjon@bokhotellet.no,resepsjon@bokhotellet.no,37198000,,,,37198000,"Auto workflow 1, import_2024-02-27_09:50:00",,976957660,32,Terje Aleksander Onarheim Selvig,,,,,,,,,,,
12905247,SIRDAL HØYFJELLSHOTELL AS,,,,https://logo.salesflare.com/d1f4d19c9d34476c2c3c66d286d8361e--53a98ac4f52e720fc7be0444e663543e,,2024-02-27 09:53:34,2024-02-27 09:53:34,2026-01-07 13:23:25,,account_created,2024-02-27 09:53:34,,,,,,,,,,,,,,,,,,,,,Fidjeland,4443,TJØRHOM,AGDER,,,,,,,,,,,,,,,,,,,,,,post@hotel.as,post@hotel.as,38377400,,,,38377400,"Auto workflow 1, import_2024-02-27_09:50:00",,955209265,13,,,,,,,,,,,,
12905246,LUFTSLOTTET EIENDOM AS,,,,https://logo.salesflare.com/4fe0bfe186f8e5eca12be895b94ccebc--d7048bbf5d7e17cd574dbc6a4e1780c1,,2024-02-27 09:53:34,2024-02-27 09:53:34,2026-01-07 13:23:24,,account_created,2024-02-27 09:53:34,,,,,,,,,,,,,,,,,,,,,Tjenngata 76,4950,RISØR,AGDER,,,,,,,,,,,,,,,,,,,,,,,,45251061,,,,45251061,"Auto workflow 1, import_2024-02-27_09:50:00",,998565359,7,Pernille Anette Arndt,,,,,,,,,,,
12905245,RISØR KROA AS,,,,https://logo.salesflare.com/5e3ed61bde452db9a08e1d342d52abef--43757b5bb8e6c317b737fc4b269c0b22,,2024-02-27 09:53:34,2024-02-27 09:53:34,2026-01-07 13:23:24,,account_created,2024-02-27 09:53:34,,,,,,,,,,,,,,,,,,,,,Stangholmen,4950,RISØR,AGDER,,,,,,,,,,,,,,,,,,,,,,,,37153700,,,,37153700,"Auto workflow 1, import_2024-02-27_09:50:00",,974469758,21,Dag Marius Dahlboe Eikeland,,,,,,,,,,,
12905244,KJELL MACDONALD AS,,,,https://logo.salesflare.com/6b58dea0c69dfe74f9336929ecfd5cf0--3db2203cacb513175ed3a7c614832ea0,,2024-02-27 09:53:33,2024-02-27 09:53:33,2026-01-07 13:23:24,,account_created,2024-02-27 09:53:33,,,,,,,,,,,,,,,,,,,,,Strandgata 2,4950,RISØR,AGDER,,,,,,,,,,,,,,,,,,,,,,,,37150099,,,,37150099,"Auto workflow 1, import_2024-02-27_09:50:00",,870976372,29,Kjell Macdonald,,,,,,,,,,,
12905242,LYNGDØLEN AS,,,,https://logo.salesflare.com/ccb0e0f5dee99589c3b58cd2da38e7c8--0e844bf3f8f4d80b310e30c32b2c7079,,2024-02-27 09:53:33,2024-02-27 09:53:33,2026-01-07 13:23:24,,account_created,2024-02-27 09:53:33,,,,,,,,,,,,,,,,,,,,,Stasjonsgata 6,4580,LYNGDAL,AGDER,,,,,,,,,,,,,,,,,,,,,,,,47689256,,,,47689256,"Auto workflow 1, import_2024-02-27_09:50:00",,917642648,12,Thor Rudolf Danielsen,,,,,,,,,,,
12905241,KNØTTEN KRO AS,,,,https://logo.salesflare.com/b23a8593a25255882513c97c01014574--92df544b8bfb2c1ad80cf78b36573533,,2024-02-27 09:53:32,2024-02-27 09:53:32,2026-01-07 13:23:24,,account_created,2024-02-27 09:53:32,,,,,,,,,,,,,,,,,,,,,Skolegata 7,4580,LYNGDAL,AGDER,,,,,,,,,,,,,,,,,,,,,,gabrlo@online.no,gabrlo@online.no,38330200,,,,38330200,"Auto workflow 1, import_2024-02-27_09:50:00",,983245986,25,Gabriel Løland,,,,,,,,,,,
12905239,HEIMDAL AS,,,,https://logo.salesflare.com/0af480d35caa5e0905f6313822f31dce--00c0a3421b0fe7abb2f9d0eff7a9d445,,2024-02-27 09:53:32,2024-02-27 09:53:32,2026-01-07 13:23:23,,account_created,2024-02-27 09:53:32,,,,,,,,,,,,,,,,,,,,,Havnegata 3,4790,LILLESAND,AGDER,,,,,,,,,,,,,,,,,,,,,,,,37272422,,,,37272422,"Auto workflow 1, import_2024-02-27_09:50:00",,979720785,40,Roger Schanke Heimdal,,,,,,,,,,,
